nom_dept,code_insee_com,nom_com,polluant,annee,mois,conc_moyenne,conc_min,conc_max,nb_mesures
HAUTE-GARONNE,31555,TOULOUSE,NOX,2025,11,61.01,3.4,227.3,210
HAUTE-GARONNE,31069,BLAGNAC,NOX,2025,12,35.43,7.6,75.3,62
HAUTE-GARONNE,31555,TOULOUSE,NOX,2025,12,68.62,7.3,234.3,216
HAUTE-GARONNE,31069,BLAGNAC,NOX,2026,1,21.65,14.1,30.8,6
HAUTE-GARONNE,31555,TOULOUSE,NOX,2026,1,51.4,12.4,157.8,21
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2022,8,79.79,52.1,96.9,9
HAUTE-GARONNE,31381,MONTGISCARD,O3,2022,8,77.19,54.7,94.5,9
HAUTE-GARONNE,31555,TOULOUSE,O3,2022,8,69.94,42.1,91.2,18
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2022,9,65.2,50.1,84.8,57
HAUTE-GARONNE,31344,MIRAMONT-DE-COMMINGES,O3,2022,9,54.49,45.8,62.5,27
HAUTE-GARONNE,31381,MONTGISCARD,O3,2022,9,67.46,54.8,86.9,48
HAUTE-GARONNE,31555,TOULOUSE,O3,2022,9,58.51,41.0,80.5,119
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2022,10,62.06,36.2,89.0,98
HAUTE-GARONNE,31344,MIRAMONT-DE-COMMINGES,O3,2022,10,31.89,3.3,60.1,93
HAUTE-GARONNE,31381,MONTGISCARD,O3,2022,10,61.58,36.9,88.5,89
HAUTE-GARONNE,31555,TOULOUSE,O3,2022,10,51.22,26.2,86.6,273
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2022,11,56.49,40.8,70.9,88
HAUTE-GARONNE,31344,MIRAMONT-DE-COMMINGES,O3,2022,11,26.56,12.0,55.6,42
HAUTE-GARONNE,31381,MONTGISCARD,O3,2022,11,54.68,33.4,71.3,88
HAUTE-GARONNE,31555,TOULOUSE,O3,2022,11,41.93,12.0,69.2,266
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2022,12,42.09,23.1,72.1,89
HAUTE-GARONNE,31381,MONTGISCARD,O3,2022,12,37.14,16.1,71.7,91
HAUTE-GARONNE,31555,TOULOUSE,O3,2022,12,26.49,10.2,67.8,261
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2023,1,48.36,23.1,77.5,87
HAUTE-GARONNE,31381,MONTGISCARD,O3,2023,1,46.54,11.1,77.8,87
HAUTE-GARONNE,31555,TOULOUSE,O3,2023,1,37.44,4.0,73.0,269
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2023,2,60.69,36.9,94.0,82
HAUTE-GARONNE,31381,MONTGISCARD,O3,2023,2,55.72,36.8,89.8,82
HAUTE-GARONNE,31555,TOULOUSE,O3,2023,2,44.11,21.3,85.5,224
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2023,3,69.53,48.2,91.9,91
HAUTE-GARONNE,31381,MONTGISCARD,O3,2023,3,67.16,37.8,90.0,87
HAUTE-GARONNE,31555,TOULOUSE,O3,2023,3,59.18,19.2,96.0,252
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2023,4,69.04,43.7,95.7,86
HAUTE-GARONNE,31344,MIRAMONT-DE-COMMINGES,O3,2023,4,49.99,23.2,74.1,72
HAUTE-GARONNE,31381,MONTGISCARD,O3,2023,4,67.46,34.1,96.9,88
HAUTE-GARONNE,31555,TOULOUSE,O3,2023,4,61.21,28.8,90.7,221
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2023,5,69.25,43.7,97.5,91
HAUTE-GARONNE,31344,MIRAMONT-DE-COMMINGES,O3,2023,5,57.19,38.6,76.0,93
HAUTE-GARONNE,31381,MONTGISCARD,O3,2023,5,71.37,41.5,92.9,89
HAUTE-GARONNE,31555,TOULOUSE,O3,2023,5,69.32,37.1,95.7,269
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2023,6,78.88,52.6,108.0,88
HAUTE-GARONNE,31344,MIRAMONT-DE-COMMINGES,O3,2023,6,60.48,43.1,84.3,90
HAUTE-GARONNE,31381,MONTGISCARD,O3,2023,6,75.16,54.9,96.2,88
HAUTE-GARONNE,31555,TOULOUSE,O3,2023,6,70.91,49.4,94.2,266
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2023,7,64.49,47.6,91.3,89
HAUTE-GARONNE,31344,MIRAMONT-DE-COMMINGES,O3,2023,7,53.68,42.2,64.3,93
HAUTE-GARONNE,31381,MONTGISCARD,O3,2023,7,61.25,46.0,88.6,91
HAUTE-GARONNE,31555,TOULOUSE,O3,2023,7,63.14,44.9,89.6,263
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2023,8,74.34,55.2,101.3,69
HAUTE-GARONNE,31344,MIRAMONT-DE-COMMINGES,O3,2023,8,56.71,31.3,71.5,93
HAUTE-GARONNE,31381,MONTGISCARD,O3,2023,8,66.36,48.0,84.3,82
HAUTE-GARONNE,31555,TOULOUSE,O3,2023,8,70.61,48.5,119.0,275
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2023,9,81.29,57.6,119.0,33
HAUTE-GARONNE,31344,MIRAMONT-DE-COMMINGES,O3,2023,9,47.21,32.5,65.1,31
HAUTE-GARONNE,31381,MONTGISCARD,O3,2023,9,72.22,48.1,112.0,33
HAUTE-GARONNE,31555,TOULOUSE,O3,2023,9,68.69,34.9,116.3,109
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2023,10,71.36,45.9,98.8,34
HAUTE-GARONNE,31344,MIRAMONT-DE-COMMINGES,O3,2023,10,37.36,24.1,55.4,29
HAUTE-GARONNE,31381,MONTGISCARD,O3,2023,10,62.14,38.3,85.7,29
HAUTE-GARONNE,31555,TOULOUSE,O3,2023,10,53.99,21.8,90.5,106
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2023,11,53.94,33.9,68.8,30
HAUTE-GARONNE,31344,MIRAMONT-DE-COMMINGES,O3,2023,11,27.2,27.2,27.2,1
HAUTE-GARONNE,31381,MONTGISCARD,O3,2023,11,49.64,28.4,71.1,30
HAUTE-GARONNE,31555,TOULOUSE,O3,2023,11,39.22,8.7,67.7,90
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2023,12,51.45,22.8,71.2,31
HAUTE-GARONNE,31381,MONTGISCARD,O3,2023,12,48.61,13.2,72.2,31
HAUTE-GARONNE,31555,TOULOUSE,O3,2023,12,36.3,5.2,70.6,92
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2024,1,50.3,28.8,79.1,31
HAUTE-GARONNE,31381,MONTGISCARD,O3,2024,1,42.59,17.4,74.9,31
HAUTE-GARONNE,31555,TOULOUSE,O3,2024,1,31.88,6.0,70.6,82
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2024,2,63.78,27.5,79.4,40
HAUTE-GARONNE,31381,MONTGISCARD,O3,2024,2,57.26,14.7,81.1,29
HAUTE-GARONNE,31555,TOULOUSE,O3,2024,2,50.15,14.5,76.7,67
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2024,3,74.34,62.7,89.2,32
HAUTE-GARONNE,31381,MONTGISCARD,O3,2024,3,69.01,46.3,87.4,32
HAUTE-GARONNE,31555,TOULOUSE,O3,2024,3,63.15,32.8,83.4,63
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2024,4,80.31,65.7,101.0,22
HAUTE-GARONNE,31381,MONTGISCARD,O3,2024,4,75.96,47.3,97.8,30
HAUTE-GARONNE,31555,TOULOUSE,O3,2024,4,71.46,44.0,95.0,60
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2024,5,70.92,50.8,99.0,31
HAUTE-GARONNE,31381,MONTGISCARD,O3,2024,5,67.95,47.8,92.1,31
HAUTE-GARONNE,31555,TOULOUSE,O3,2024,5,67.63,43.1,92.8,62
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2024,6,69.89,42.9,94.2,26
HAUTE-GARONNE,31381,MONTGISCARD,O3,2024,6,69.24,48.9,91.7,30
HAUTE-GARONNE,31555,TOULOUSE,O3,2024,6,67.87,43.2,93.4,60
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2024,7,62.95,32.5,93.8,29
HAUTE-GARONNE,31381,MONTGISCARD,O3,2024,7,70.63,44.6,102.1,31
HAUTE-GARONNE,31555,TOULOUSE,O3,2024,7,65.72,43.1,95.8,60
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2024,8,70.26,41.0,109.8,31
HAUTE-GARONNE,31381,MONTGISCARD,O3,2024,8,73.4,50.1,104.8,31
HAUTE-GARONNE,31555,TOULOUSE,O3,2024,8,68.3,38.2,96.0,58
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2024,9,64.91,40.7,98.1,30
HAUTE-GARONNE,31381,MONTGISCARD,O3,2024,9,61.84,38.5,94.0,30
HAUTE-GARONNE,31555,TOULOUSE,O3,2024,9,57.73,27.0,92.2,60
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2024,10,56.95,21.8,76.5,30
HAUTE-GARONNE,31381,MONTGISCARD,O3,2024,10,53.72,18.7,71.4,29
HAUTE-GARONNE,31555,TOULOUSE,O3,2024,10,47.01,10.6,68.7,58
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2024,11,51.21,20.7,74.3,32
HAUTE-GARONNE,31381,MONTGISCARD,O3,2024,11,48.33,13.2,73.8,30
HAUTE-GARONNE,31555,TOULOUSE,O3,2024,11,36.85,6.7,67.2,55
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2024,12,45.38,19.5,71.8,31
HAUTE-GARONNE,31381,MONTGISCARD,O3,2024,12,44.47,14.6,80.1,31
HAUTE-GARONNE,31555,TOULOUSE,O3,2024,12,33.48,7.3,75.2,62
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2025,1,54.21,21.4,71.4,31
HAUTE-GARONNE,31381,MONTGISCARD,O3,2025,1,50.91,10.3,71.0,31
HAUTE-GARONNE,31555,TOULOUSE,O3,2025,1,38.54,5.0,62.3,83
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2025,2,64.3,48.1,83.4,28
HAUTE-GARONNE,31381,MONTGISCARD,O3,2025,2,64.1,38.9,85.3,28
HAUTE-GARONNE,31555,TOULOUSE,O3,2025,2,49.68,18.8,79.4,84
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2025,3,76.69,55.9,100.4,23
HAUTE-GARONNE,31381,MONTGISCARD,O3,2025,3,76.19,57.9,102.0,31
HAUTE-GARONNE,31555,TOULOUSE,O3,2025,3,70.55,45.1,95.8,93
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2025,4,79.53,56.0,102.5,30
HAUTE-GARONNE,31381,MONTGISCARD,O3,2025,4,76.87,53.5,97.4,30
HAUTE-GARONNE,31555,TOULOUSE,O3,2025,4,74.34,43.2,99.3,90
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2025,5,79.34,58.4,113.0,27
HAUTE-GARONNE,31381,MONTGISCARD,O3,2025,5,77.12,57.9,108.0,31
HAUTE-GARONNE,31555,TOULOUSE,O3,2025,5,75.91,52.6,104.3,93
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2025,6,78.97,44.6,130.1,30
HAUTE-GARONNE,31381,MONTGISCARD,O3,2025,6,74.18,43.6,110.5,30
HAUTE-GARONNE,31555,TOULOUSE,O3,2025,6,72.08,31.0,114.8,89
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2025,7,74.69,52.1,114.1,31
HAUTE-GARONNE,31381,MONTGISCARD,O3,2025,7,72.84,50.0,107.3,31
HAUTE-GARONNE,31555,TOULOUSE,O3,2025,7,73.64,43.6,105.2,93
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2025,8,78.63,51.3,112.7,26
HAUTE-GARONNE,31381,MONTGISCARD,O3,2025,8,77.11,46.7,109.6,31
HAUTE-GARONNE,31555,TOULOUSE,O3,2025,8,76.49,38.3,106.9,93
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2025,9,57.84,36.9,80.6,25
HAUTE-GARONNE,31381,MONTGISCARD,O3,2025,9,55.21,29.4,90.2,30
HAUTE-GARONNE,31555,TOULOUSE,O3,2025,9,52.94,25.4,88.3,90
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2025,10,61.69,43.4,79.0,29
HAUTE-GARONNE,31381,MONTGISCARD,O3,2025,10,52.78,31.2,77.8,31
HAUTE-GARONNE,31555,TOULOUSE,O3,2025,10,44.72,19.0,75.5,93
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2025,11,55.4,37.7,83.8,28
HAUTE-GARONNE,31381,MONTGISCARD,O3,2025,11,52.91,16.1,93.0,30
HAUTE-GARONNE,31555,TOULOUSE,O3,2025,11,44.67,8.0,90.1,90
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2025,12,53.79,26.2,74.4,31
HAUTE-GARONNE,31381,MONTGISCARD,O3,2025,12,46.3,20.0,70.7,31
HAUTE-GARONNE,31555,TOULOUSE,O3,2025,12,35.16,9.9,60.9,93
HAUTE-GARONNE,31060,BELESTA-EN-LAURAGAIS,O3,2026,1,29.8,19.2,37.3,3
HAUTE-GARONNE,31381,MONTGISCARD,O3,2026,1,28.0,14.9,41.6,3
HAUTE-GARONNE,31555,TOULOUSE,O3,2026,1,26.23,9.8,36.4,9
HAUTE-GARONNE,31066,BESSIERES,PM10,2022,8,11.66,3.3,16.3,9
HAUTE-GARONNE,31069,BLAGNAC,PM10,2022,8,12.64,5.0,19.7,18
HAUTE-GARONNE,31555,TOULOUSE,PM10,2022,8,15.75,5.7,28.1,72
HAUTE-GARONNE,31066,BESSIERES,PM10,2022,9,12.13,4.5,22.3,21
HAUTE-GARONNE,31069,BLAGNAC,PM10,2022,9,12.28,3.0,26.9,51
HAUTE-GARONNE,31555,TOULOUSE,PM10,2022,9,16.55,2.6,35.5,163
HAUTE-GARONNE,31066,BESSIERES,PM10,2022,10,20.63,18.0,25.6,3
HAUTE-GARONNE,31069,BLAGNAC,PM10,2022,10,19.92,4.5,34.4,32
HAUTE-GARONNE,31555,TOULOUSE,PM10,2022,10,24.94,8.9,39.1,11
HAUTE-GARONNE,31066,BESSIERES,PM10,2022,11,8.3,8.3,8.3,1
HAUTE-GARONNE,31069,BLAGNAC,PM10,2022,11,10.16,2.9,19.8,31
HAUTE-GARONNE,31555,TOULOUSE,PM10,2022,11,15.68,4.7,33.5,16
HAUTE-GARONNE,31066,BESSIERES,PM10,2022,12,16.6,16.6,16.6,1
HAUTE-GARONNE,31069,BLAGNAC,PM10,2022,12,18.3,8.5,44.1,32
HAUTE-GARONNE,31555,TOULOUSE,PM10,2022,12,19.15,9.2,43.0,39
HAUTE-GARONNE,31066,BESSIERES,PM10,2023,1,18.05,15.3,20.8,2
HAUTE-GARONNE,31069,BLAGNAC,PM10,2023,1,13.71,1.9,28.6,35
HAUTE-GARONNE,31555,TOULOUSE,PM10,2023,1,16.57,2.3,27.0,47
HAUTE-GARONNE,31066,BESSIERES,PM10,2023,2,15.8,15.8,15.8,1
HAUTE-GARONNE,31069,BLAGNAC,PM10,2023,2,20.24,5.3,45.3,29
HAUTE-GARONNE,31555,TOULOUSE,PM10,2023,2,22.74,6.4,51.9,39
HAUTE-GARONNE,31066,BESSIERES,PM10,2023,3,13.33,8.7,20.2,3
HAUTE-GARONNE,31069,BLAGNAC,PM10,2023,3,15.88,2.5,43.4,32
HAUTE-GARONNE,31555,TOULOUSE,PM10,2023,3,16.56,3.3,41.8,39
HAUTE-GARONNE,31066,BESSIERES,PM10,2023,4,4.6,4.6,4.6,1
HAUTE-GARONNE,31069,BLAGNAC,PM10,2023,4,8.54,2.9,15.4,33
HAUTE-GARONNE,31555,TOULOUSE,PM10,2023,4,10.32,3.2,22.3,40
HAUTE-GARONNE,31066,BESSIERES,PM10,2023,5,7.5,7.5,7.5,1
HAUTE-GARONNE,31069,BLAGNAC,PM10,2023,5,12.33,4.4,30.4,24
HAUTE-GARONNE,31555,TOULOUSE,PM10,2023,5,13.59,5.0,32.4,45
HAUTE-GARONNE,31066,BESSIERES,PM10,2023,6,11.05,10.0,12.1,2
HAUTE-GARONNE,31069,BLAGNAC,PM10,2023,6,13.19,7.2,22.0,31
HAUTE-GARONNE,31555,TOULOUSE,PM10,2023,6,14.49,7.9,23.8,38
HAUTE-GARONNE,31066,BESSIERES,PM10,2023,7,8.8,8.8,8.8,1
HAUTE-GARONNE,31069,BLAGNAC,PM10,2023,7,10.54,5.0,33.3,32
HAUTE-GARONNE,31555,TOULOUSE,PM10,2023,7,13.16,5.8,36.8,39
HAUTE-GARONNE,31066,BESSIERES,PM10,2023,8,21.7,21.7,21.7,1
HAUTE-GARONNE,31069,BLAGNAC,PM10,2023,8,11.15,4.4,25.0,30
HAUTE-GARONNE,31555,TOULOUSE,PM10,2023,8,14.07,5.2,31.5,47
HAUTE-GARONNE,31066,BESSIERES,PM10,2023,9,10.9,5.3,31.2,42
HAUTE-GARONNE,31069,BLAGNAC,PM10,2023,9,12.9,3.5,40.9,56
HAUTE-GARONNE,31555,TOULOUSE,PM10,2023,9,15.91,5.3,45.6,277
HAUTE-GARONNE,31066,BESSIERES,PM10,2023,10,11.63,4.6,23.4,31
HAUTE-GARONNE,31069,BLAGNAC,PM10,2023,10,13.59,4.3,29.6,67
HAUTE-GARONNE,31555,TOULOUSE,PM10,2023,10,17.95,4.2,46.1,256
HAUTE-GARONNE,31066,BESSIERES,PM10,2023,11,12.08,5.3,23.4,30
HAUTE-GARONNE,31069,BLAGNAC,PM10,2023,11,12.7,2.9,40.4,56
HAUTE-GARONNE,31555,TOULOUSE,PM10,2023,11,16.2,3.4,51.2,240
HAUTE-GARONNE,31066,BESSIERES,PM10,2023,12,14.17,5.2,31.0,31
HAUTE-GARONNE,31069,BLAGNAC,PM10,2023,12,14.79,2.7,44.1,62
HAUTE-GARONNE,31555,TOULOUSE,PM10,2023,12,18.85,3.4,82.8,246
HAUTE-GARONNE,31066,BESSIERES,PM10,2024,1,17.76,3.9,37.4,31
HAUTE-GARONNE,31069,BLAGNAC,PM10,2024,1,16.43,4.3,38.7,61
HAUTE-GARONNE,31555,TOULOUSE,PM10,2024,1,21.85,5.0,59.4,247
HAUTE-GARONNE,31066,BESSIERES,PM10,2024,2,10.75,4.3,23.8,31
HAUTE-GARONNE,31069,BLAGNAC,PM10,2024,2,11.39,2.2,26.5,69
HAUTE-GARONNE,31555,TOULOUSE,PM10,2024,2,15.23,2.6,42.7,264
HAUTE-GARONNE,31066,BESSIERES,PM10,2024,3,8.22,4.0,20.2,31
HAUTE-GARONNE,31069,BLAGNAC,PM10,2024,3,10.78,2.5,32.2,62
HAUTE-GARONNE,31555,TOULOUSE,PM10,2024,3,13.61,2.8,51.5,252
HAUTE-GARONNE,31066,BESSIERES,PM10,2024,4,8.83,3.8,20.1,30
HAUTE-GARONNE,31069,BLAGNAC,PM10,2024,4,10.16,2.5,21.8,58
HAUTE-GARONNE,31555,TOULOUSE,PM10,2024,4,14.12,2.3,33.4,232
HAUTE-GARONNE,31066,BESSIERES,PM10,2024,5,7.05,3.0,15.3,31
HAUTE-GARONNE,31069,BLAGNAC,PM10,2024,5,7.51,3.2,12.8,60
HAUTE-GARONNE,31555,TOULOUSE,PM10,2024,5,10.29,3.7,22.0,242
HAUTE-GARONNE,31066,BESSIERES,PM10,2024,6,12.13,4.6,33.1,30
HAUTE-GARONNE,31069,BLAGNAC,PM10,2024,6,11.75,4.7,23.6,60
HAUTE-GARONNE,31555,TOULOUSE,PM10,2024,6,15.44,4.8,38.6,239
HAUTE-GARONNE,31066,BESSIERES,PM10,2024,7,13.05,6.8,30.4,16
HAUTE-GARONNE,31069,BLAGNAC,PM10,2024,7,12.6,5.1,38.6,68
HAUTE-GARONNE,31555,TOULOUSE,PM10,2024,7,16.49,5.9,43.3,241
HAUTE-GARONNE,31066,BESSIERES,PM10,2024,8,11.75,5.6,23.1,31
HAUTE-GARONNE,31069,BLAGNAC,PM10,2024,8,11.76,3.6,22.8,61
HAUTE-GARONNE,31555,TOULOUSE,PM10,2024,8,15.46,5.0,33.4,246
HAUTE-GARONNE,31066,BESSIERES,PM10,2024,9,8.5,3.6,11.4,27
HAUTE-GARONNE,31069,BLAGNAC,PM10,2024,9,9.3,4.7,15.9,57
HAUTE-GARONNE,31555,TOULOUSE,PM10,2024,9,12.5,5.3,27.9,231
HAUTE-GARONNE,31066,BESSIERES,PM10,2024,10,10.66,5.3,27.4,31
HAUTE-GARONNE,31069,BLAGNAC,PM10,2024,10,10.91,3.2,30.4,59
HAUTE-GARONNE,31555,TOULOUSE,PM10,2024,10,13.61,2.5,40.0,233
HAUTE-GARONNE,31066,BESSIERES,PM10,2024,11,15.31,5.2,26.4,30
HAUTE-GARONNE,31069,BLAGNAC,PM10,2024,11,18.71,4.0,35.3,56
HAUTE-GARONNE,31555,TOULOUSE,PM10,2024,11,20.64,5.4,61.5,224
HAUTE-GARONNE,31066,BESSIERES,PM10,2024,12,15.53,5.1,28.2,31
HAUTE-GARONNE,31069,BLAGNAC,PM10,2024,12,14.91,3.8,40.0,62
HAUTE-GARONNE,31555,TOULOUSE,PM10,2024,12,18.39,4.6,49.3,248
HAUTE-GARONNE,31066,BESSIERES,PM10,2025,1,17.1,4.7,37.1,30
HAUTE-GARONNE,31069,BLAGNAC,PM10,2025,1,18.18,3.5,55.4,60
HAUTE-GARONNE,31555,TOULOUSE,PM10,2025,1,21.08,3.9,63.9,227
HAUTE-GARONNE,31066,BESSIERES,PM10,2025,2,15.19,8.9,31.4,28
HAUTE-GARONNE,31069,BLAGNAC,PM10,2025,2,15.61,6.2,28.9,56
HAUTE-GARONNE,31555,TOULOUSE,PM10,2025,2,19.03,6.3,47.4,223
HAUTE-GARONNE,31066,BESSIERES,PM10,2025,3,9.79,6.3,17.6,30
HAUTE-GARONNE,31069,BLAGNAC,PM10,2025,3,11.97,3.6,22.6,62
HAUTE-GARONNE,31555,TOULOUSE,PM10,2025,3,13.64,3.9,36.3,248
HAUTE-GARONNE,31066,BESSIERES,PM10,2025,4,8.51,3.9,13.8,30
HAUTE-GARONNE,31069,BLAGNAC,PM10,2025,4,10.49,3.4,18.7,59
HAUTE-GARONNE,31555,TOULOUSE,PM10,2025,4,12.1,3.6,26.1,236
HAUTE-GARONNE,31066,BESSIERES,PM10,2025,5,10.02,4.5,23.0,31
HAUTE-GARONNE,31069,BLAGNAC,PM10,2025,5,11.68,5.0,23.5,62
HAUTE-GARONNE,31555,TOULOUSE,PM10,2025,5,13.6,5.2,30.3,248
HAUTE-GARONNE,31066,BESSIERES,PM10,2025,6,14.92,4.7,36.6,26
HAUTE-GARONNE,31069,BLAGNAC,PM10,2025,6,18.07,7.1,40.6,57
HAUTE-GARONNE,31555,TOULOUSE,PM10,2025,6,21.11,7.8,41.4,228
HAUTE-GARONNE,31066,BESSIERES,PM10,2025,7,10.95,5.2,16.9,28
HAUTE-GARONNE,31069,BLAGNAC,PM10,2025,7,12.42,5.0,30.0,62
HAUTE-GARONNE,31555,TOULOUSE,PM10,2025,7,15.69,5.1,34.4,239
HAUTE-GARONNE,31066,BESSIERES,PM10,2025,8,15.46,6.4,31.4,31
HAUTE-GARONNE,31069,BLAGNAC,PM10,2025,8,17.18,6.7,42.3,60
HAUTE-GARONNE,31555,TOULOUSE,PM10,2025,8,20.25,7.4,71.8,245
HAUTE-GARONNE,31066,BESSIERES,PM10,2025,9,9.59,5.6,15.0,29
HAUTE-GARONNE,31069,BLAGNAC,PM10,2025,9,9.42,4.0,16.3,60
HAUTE-GARONNE,31555,TOULOUSE,PM10,2025,9,12.29,4.5,28.3,235
HAUTE-GARONNE,31066,BESSIERES,PM10,2025,10,11.58,5.5,19.9,31
HAUTE-GARONNE,31069,BLAGNAC,PM10,2025,10,11.85,3.6,22.1,60
HAUTE-GARONNE,31555,TOULOUSE,PM10,2025,10,15.71,4.5,36.0,244
HAUTE-GARONNE,31066,BESSIERES,PM10,2025,11,15.3,6.6,62.8,30
HAUTE-GARONNE,31069,BLAGNAC,PM10,2025,11,14.97,4.2,69.7,58
HAUTE-GARONNE,31555,TOULOUSE,PM10,2025,11,18.6,4.6,93.2,238
HAUTE-GARONNE,31066,BESSIERES,PM10,2025,12,15.73,6.6,37.6,31
HAUTE-GARONNE,31069,BLAGNAC,PM10,2025,12,15.91,5.6,57.2,62
HAUTE-GARONNE,31555,TOULOUSE,PM10,2025,12,18.64,4.8,63.1,247
HAUTE-GARONNE,31066,BESSIERES,PM10,2026,1,13.47,13.0,14.1,3
HAUTE-GARONNE,31069,BLAGNAC,PM10,2026,1,17.67,12.6,22.0,6
HAUTE-GARONNE,31555,TOULOUSE,PM10,2026,1,19.24,12.6,24.8,24
HAUTE-GARONNE,31069,BLAGNAC,PM2.5,2022,8,5.94,1.9,10.5,9
HAUTE-GARONNE,31555,TOULOUSE,PM2.5,2022,8,7.24,2.0,14.8,36
HAUTE-GARONNE,31069,BLAGNAC,PM2.5,2022,9,4.7,1.3,10.1,39
HAUTE-GARONNE,31555,TOULOUSE,PM2.5,2022,9,5.92,1.5,12.5,161
HAUTE-GARONNE,31069,BLAGNAC,PM2.5,2022,10,9.7,2.3,15.8,61
HAUTE-GARONNE,31555,TOULOUSE,PM2.5,2022,10,10.41,2.5,18.0,269
HAUTE-GARONNE,31069,BLAGNAC,PM2.5,2022,11,7.03,1.8,16.7,58
HAUTE-GARONNE,31555,TOULOUSE,PM2.5,2022,11,8.08,2.3,21.3,264
HAUTE-GARONNE,31069,BLAGNAC,PM2.5,2022,12,15.62,6.0,38.5,61
HAUTE-GARONNE,31555,TOULOUSE,PM2.5,2022,12,15.92,5.2,42.5,270
HAUTE-GARONNE,31069,BLAGNAC,PM2.5,2023,1,11.02,1.3,23.8,59
HAUTE-GARONNE,31555,TOULOUSE,PM2.5,2023,1,12.21,1.5,33.1,264
HAUTE-GARONNE,31069,BLAGNAC,PM2.5,2023,2,15.72,3.8,33.1,55
HAUTE-GARONNE,31555,TOULOUSE,PM2.5,2023,2,15.98,4.5,29.4,246
HAUTE-GARONNE,31069,BLAGNAC,PM2.5,2023,3,11.51,1.6,38.4,60
HAUTE-GARONNE,31555,TOULOUSE,PM2.5,2023,3,11.78,1.7,50.6,264
HAUTE-GARONNE,31069,BLAGNAC,PM2.5,2023,4,5.15,1.6,9.3,59
HAUTE-GARONNE,31555,TOULOUSE,PM2.5,2023,4,6.05,0.9,11.8,263
HAUTE-GARONNE,31069,BLAGNAC,PM2.5,2023,5,6.85,2.6,13.7,46
HAUTE-GARONNE,31555,TOULOUSE,PM2.5,2023,5,7.61,1.9,15.5,273
HAUTE-GARONNE,31069,BLAGNAC,PM2.5,2023,6,8.11,3.3,13.6,58
HAUTE-GARONNE,31555,TOULOUSE,PM2.5,2023,6,8.54,3.4,16.5,263
HAUTE-GARONNE,31069,BLAGNAC,PM2.5,2023,7,6.31,2.8,15.5,60
HAUTE-GARONNE,31555,TOULOUSE,PM2.5,2023,7,7.11,2.7,17.6,267
HAUTE-GARONNE,31069,BLAGNAC,PM2.5,2023,8,6.69,2.6,14.9,59
